timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1749797918466,304,Search Performance Testing-1,302,Found,Thread Group 1-17,text,true,,1572,550,20,20,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,304,0,0
1749797918771,72,Search Performance Testing-2,200,OK,Thread Group 1-17,text,true,,13476,516,20,20,https://en.wikipedia.org/wiki/Performance_Testing,71,0,0
1749797917951,1111,Search Performance Testing,200,OK,Thread Group 1-20,text,true,,16641,1610,19,19,https://en.wikipedia.org/wiki/Performance_Testing,734,0,241
1749797917951,734,Search Performance Testing-0,302,Found,Thread Group 1-20,text,true,,1593,544,19,19,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,734,0,241
1749797918685,309,Search Performance Testing-1,302,Found,Thread Group 1-20,text,true,,1572,550,19,19,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,309,0,0
1749797918995,67,Search Performance Testing-2,200,OK,Thread Group 1-20,text,true,,13476,516,19,19,https://en.wikipedia.org/wiki/Performance_Testing,66,0,0
1749797917949,1125,Search Performance Testing,200,OK,Thread Group 1-12,text,true,,16641,1610,18,18,https://en.wikipedia.org/wiki/Performance_Testing,738,0,245
1749797917949,738,Search Performance Testing-0,302,Found,Thread Group 1-12,text,true,,1593,544,18,18,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,738,0,245
1749797918687,317,Search Performance Testing-1,302,Found,Thread Group 1-12,text,true,,1572,550,18,18,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,317,0,0
1749797919004,70,Search Performance Testing-2,200,OK,Thread Group 1-12,text,true,,13476,516,18,18,https://en.wikipedia.org/wiki/Performance_Testing,69,0,0
1749797917950,1126,Search Performance Testing,200,OK,Thread Group 1-4,text,true,,16641,1610,18,18,https://en.wikipedia.org/wiki/Performance_Testing,741,0,250
1749797917950,741,Search Performance Testing-0,302,Found,Thread Group 1-4,text,true,,1593,544,18,18,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,741,0,250
1749797918693,314,Search Performance Testing-1,302,Found,Thread Group 1-4,text,true,,1572,550,18,18,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,314,0,0
1749797919007,69,Search Performance Testing-2,200,OK,Thread Group 1-4,text,true,,13476,516,18,18,https://en.wikipedia.org/wiki/Performance_Testing,69,0,0
1749797917949,1130,Search Performance Testing,200,OK,Thread Group 1-3,text,true,,16641,1610,16,16,https://en.wikipedia.org/wiki/Performance_Testing,747,0,243
1749797917949,747,Search Performance Testing-0,302,Found,Thread Group 1-3,text,true,,1593,544,16,16,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,747,0,243
1749797918696,311,Search Performance Testing-1,302,Found,Thread Group 1-3,text,true,,1572,550,16,16,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,311,0,0
1749797919007,72,Search Performance Testing-2,200,OK,Thread Group 1-3,text,true,,13476,516,16,16,https://en.wikipedia.org/wiki/Performance_Testing,71,0,0
1749797917947,1133,Search Performance Testing,200,OK,Thread Group 1-9,text,true,,16641,1610,16,16,https://en.wikipedia.org/wiki/Performance_Testing,750,0,253
1749797917947,750,Search Performance Testing-0,302,Found,Thread Group 1-9,text,true,,1593,544,16,16,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,750,0,253
1749797918697,310,Search Performance Testing-1,302,Found,Thread Group 1-9,text,true,,1572,550,16,16,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,310,0,0
1749797919007,73,Search Performance Testing-2,200,OK,Thread Group 1-9,text,true,,13476,516,16,16,https://en.wikipedia.org/wiki/Performance_Testing,72,0,0
1749797917949,1131,Search Performance Testing,200,OK,Thread Group 1-8,text,true,,16641,1610,16,16,https://en.wikipedia.org/wiki/Performance_Testing,745,0,247
1749797917949,745,Search Performance Testing-0,302,Found,Thread Group 1-8,text,true,,1593,544,16,16,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,745,0,247
1749797918695,316,Search Performance Testing-1,302,Found,Thread Group 1-8,text,true,,1572,550,16,16,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,316,0,0
1749797919011,69,Search Performance Testing-2,200,OK,Thread Group 1-8,text,true,,13476,516,16,16,https://en.wikipedia.org/wiki/Performance_Testing,69,0,0
1749797917948,1132,Search Performance Testing,200,OK,Thread Group 1-14,text,true,,16641,1610,16,16,https://en.wikipedia.org/wiki/Performance_Testing,743,0,246
1749797917948,743,Search Performance Testing-0,302,Found,Thread Group 1-14,text,true,,1593,544,16,16,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,743,0,246
1749797918691,316,Search Performance Testing-1,302,Found,Thread Group 1-14,text,true,,1572,550,16,16,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,316,0,0
1749797919007,73,Search Performance Testing-2,200,OK,Thread Group 1-14,text,true,,13476,516,16,16,https://en.wikipedia.org/wiki/Performance_Testing,73,0,0
1749797917951,1132,Search Performance Testing,200,OK,Thread Group 1-13,text,true,,16641,1610,13,13,https://en.wikipedia.org/wiki/Performance_Testing,746,0,259
1749797917951,746,Search Performance Testing-0,302,Found,Thread Group 1-13,text,true,,1593,544,13,13,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,746,0,259
1749797918697,315,Search Performance Testing-1,302,Found,Thread Group 1-13,text,true,,1572,550,13,13,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,315,0,0
1749797919012,71,Search Performance Testing-2,200,OK,Thread Group 1-13,text,true,,13476,516,13,13,https://en.wikipedia.org/wiki/Performance_Testing,70,0,0
1749797917948,1135,Search Performance Testing,200,OK,Thread Group 1-11,text,true,,16641,1610,13,13,https://en.wikipedia.org/wiki/Performance_Testing,744,0,260
1749797917949,1134,Search Performance Testing,200,OK,Thread Group 1-5,text,true,,16641,1610,13,13,https://en.wikipedia.org/wiki/Performance_Testing,748,0,259
1749797917948,744,Search Performance Testing-0,302,Found,Thread Group 1-11,text,true,,1593,544,13,13,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,744,0,260
1749797917949,748,Search Performance Testing-0,302,Found,Thread Group 1-5,text,true,,1593,544,13,13,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,748,0,259
1749797918692,317,Search Performance Testing-1,302,Found,Thread Group 1-11,text,true,,1572,550,13,13,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,317,0,0
1749797918698,311,Search Performance Testing-1,302,Found,Thread Group 1-5,text,true,,1572,550,13,13,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,311,0,0
1749797919010,73,Search Performance Testing-2,200,OK,Thread Group 1-11,text,true,,13476,516,13,13,https://en.wikipedia.org/wiki/Performance_Testing,72,0,0
1749797919010,73,Search Performance Testing-2,200,OK,Thread Group 1-5,text,true,,13476,516,13,13,https://en.wikipedia.org/wiki/Performance_Testing,72,0,0
1749797917947,1138,Search Performance Testing,200,OK,Thread Group 1-16,text,true,,16641,1610,10,10,https://en.wikipedia.org/wiki/Performance_Testing,742,0,263
1749797917947,742,Search Performance Testing-0,302,Found,Thread Group 1-16,text,true,,1593,544,10,10,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,742,0,263
1749797918690,325,Search Performance Testing-1,302,Found,Thread Group 1-16,text,true,,1572,550,10,10,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,325,0,0
1749797919016,69,Search Performance Testing-2,200,OK,Thread Group 1-16,text,true,,13476,516,10,10,https://en.wikipedia.org/wiki/Performance_Testing,69,0,0
1749797917949,1136,Search Performance Testing,200,OK,Thread Group 1-2,text,true,,16641,1610,10,10,https://en.wikipedia.org/wiki/Performance_Testing,750,0,261
1749797917949,750,Search Performance Testing-0,302,Found,Thread Group 1-2,text,true,,1593,544,10,10,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,750,0,261
1749797918699,312,Search Performance Testing-1,302,Found,Thread Group 1-2,text,true,,1572,550,10,10,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,312,0,0
1749797919012,73,Search Performance Testing-2,200,OK,Thread Group 1-2,text,true,,13476,516,10,10,https://en.wikipedia.org/wiki/Performance_Testing,73,0,0
1749797917950,1136,Search Performance Testing,200,OK,Thread Group 1-7,text,true,,16641,1610,9,9,https://en.wikipedia.org/wiki/Performance_Testing,739,0,254
1749797917950,739,Search Performance Testing-0,302,Found,Thread Group 1-7,text,true,,1593,544,9,9,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,739,0,254
1749797918690,325,Search Performance Testing-1,302,Found,Thread Group 1-7,text,true,,1572,550,9,9,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,325,0,0
1749797919016,70,Search Performance Testing-2,200,OK,Thread Group 1-7,text,true,,13476,516,9,9,https://en.wikipedia.org/wiki/Performance_Testing,69,0,0
1749797917950,1137,Search Performance Testing,200,OK,Thread Group 1-19,text,true,,16641,1610,9,9,https://en.wikipedia.org/wiki/Performance_Testing,744,0,250
1749797917950,744,Search Performance Testing-0,302,Found,Thread Group 1-19,text,true,,1593,544,9,9,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,744,0,250
1749797918696,321,Search Performance Testing-1,302,Found,Thread Group 1-19,text,true,,1572,550,9,9,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,321,0,0
1749797919017,70,Search Performance Testing-2,200,OK,Thread Group 1-19,text,true,,13476,516,9,9,https://en.wikipedia.org/wiki/Performance_Testing,69,0,0
1749797917948,1138,Search Performance Testing,200,OK,Thread Group 1-15,text,true,,16641,1610,9,9,https://en.wikipedia.org/wiki/Performance_Testing,767,0,250
1749797917948,767,Search Performance Testing-0,302,Found,Thread Group 1-15,text,true,,1593,544,9,9,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,767,0,250
1749797918716,301,Search Performance Testing-1,302,Found,Thread Group 1-15,text,true,,1572,550,9,9,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,301,0,0
1749797919017,69,Search Performance Testing-2,200,OK,Thread Group 1-15,text,true,,13476,516,9,9,https://en.wikipedia.org/wiki/Performance_Testing,69,0,0
1749797917951,1138,Search Performance Testing,200,OK,Thread Group 1-18,text,true,,16641,1610,4,4,https://en.wikipedia.org/wiki/Performance_Testing,749,0,245
1749797917951,749,Search Performance Testing-0,302,Found,Thread Group 1-18,text,true,,1593,544,4,4,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,749,0,245
1749797918701,316,Search Performance Testing-1,302,Found,Thread Group 1-18,text,true,,1572,550,4,4,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,316,0,0
1749797919017,72,Search Performance Testing-2,200,OK,Thread Group 1-18,text,true,,13476,516,4,4,https://en.wikipedia.org/wiki/Performance_Testing,72,0,0
1749797917949,1148,Search Performance Testing,200,OK,Thread Group 1-1,text,true,,16643,1610,3,3,https://en.wikipedia.org/wiki/Performance_Testing,745,0,267
1749797917949,745,Search Performance Testing-0,302,Found,Thread Group 1-1,text,true,,1595,544,3,3,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,745,0,267
1749797918694,315,Search Performance Testing-1,302,Found,Thread Group 1-1,text,true,,1572,550,3,3,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,315,0,0
1749797919010,87,Search Performance Testing-2,200,OK,Thread Group 1-1,text,true,,13476,516,3,3,https://en.wikipedia.org/wiki/Performance_Testing,87,0,0
1749797917951,1157,Search Performance Testing,200,OK,Thread Group 1-6,text,true,,16641,1610,2,2,https://en.wikipedia.org/wiki/Performance_Testing,750,0,264
1749797917951,750,Search Performance Testing-0,302,Found,Thread Group 1-6,text,true,,1593,544,2,2,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,750,0,264
1749797918701,320,Search Performance Testing-1,302,Found,Thread Group 1-6,text,true,,1572,550,2,2,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,320,0,0
1749797919021,87,Search Performance Testing-2,200,OK,Thread Group 1-6,text,true,,13476,516,2,2,https://en.wikipedia.org/wiki/Performance_Testing,87,0,0
1749797917949,1499,Search Performance Testing,200,OK,Thread Group 1-10,text,true,,16641,1610,1,1,https://en.wikipedia.org/wiki/Performance_Testing,1127,0,242
1749797917949,1127,Search Performance Testing-0,302,Found,Thread Group 1-10,text,true,,1593,544,1,1,https://en.wikipedia.org/wiki/Special:Search?search=Performance+Testing&go=Go,1127,0,242
1749797919076,299,Search Performance Testing-1,302,Found,Thread Group 1-10,text,true,,1572,550,1,1,https://en.wikipedia.org/wiki/Special:Search?go=Go&search=Performance+Testing&ns0=1,299,0,0
1749797919376,72,Search Performance Testing-2,200,OK,Thread Group 1-10,text,true,,13476,516,1,1,https://en.wikipedia.org/wiki/Performance_Testing,72,0,0
